Year,Elect_div,State,PollingPlaceID,Latitude,Longitude
2013,Kingsford Smith,NSW,1449,-33.9792,151.236
2013,Kingsford Smith,NSW,1451,-33.96243,151.24858
2013,Kingsford Smith,NSW,1452,-33.9433,151.249
2013,Kingsford Smith,NSW,1453,-33.9447,151.253
2013,Kingsford Smith,NSW,47682,-33.94161,151.242506
2013,Kingsford Smith,NSW,1454,-33.9396,151.256
2013,Kingsford Smith,NSW,1455,-33.9362604,151.2396809
2013,Kingsford Smith,NSW,34029,-33.9422618,151.2391886
2013,Kingsford Smith,NSW,1456,-33.9291,151.193
2013,Kingsford Smith,NSW,1457,-33.9277457,151.2008842
2013,Kingsford Smith,NSW,1458,-33.9256,151.194
2013,Kingsford Smith,NSW,1459,-33.9583,151.24
2013,Kingsford Smith,NSW,1460,-33.9447995,151.2352682
2013,Kingsford Smith,NSW,1461,-33.9473927,151.2519195
2013,Kingsford Smith,NSW,11956,-33.9126406,151.2396486
2013,Kingsford Smith,NSW,2324,-33.91913,151.23869
2013,Kingsford Smith,NSW,2311,-33.91,151.243
2013,Kingsford Smith,NSW,2321,-33.9115,151.243
2013,Wentworth,NSW,44932,-33.9057,151.247
2013,Kingsford Smith,NSW,2325,-33.9218,151.24
2013,Sydney,NSW,57477,-33.9213,151.198
2013,Sydney,NSW,31032,-33.8730501,151.2064528
2013,Sydney,NSW,65182,-33.8701973,151.206944
2013,Kingsford Smith,NSW,2317,-33.9250157,151.2370548
2013,Kingsford Smith,NSW,2326,-33.9182,151.245
2013,Lindsay,NSW,384,-33.7838,150.791
2013,Lindsay,NSW,1747,-33.6769,150.781
2013,Lindsay,NSW,65411,-33.752017,150.690599
2013,Lindsay,NSW,1478,-33.721,150.709
2013,Lindsay,NSW,1479,-33.737332,150.7229665
2013,Lindsay,NSW,1480,-33.748,150.726
2013,Lindsay,NSW,1481,-33.7523,150.734
2013,Lindsay,NSW,1754,-33.6675182,150.6770237
2013,Lindsay,NSW,11957,-33.7737517,150.746131
2013,Lindsay,NSW,1758,-33.7128,150.708
2013,Lindsay,NSW,30119,-33.752017,150.690599
2013,Lindsay,NSW,1483,-33.7361,150.65
2013,Lindsay,NSW,1484,-33.7559934,150.6582736
2013,Lindsay,NSW,32337,-33.7847,150.681
2013,Lindsay,NSW,31689,-33.7919868,150.6721976
2013,Lindsay,NSW,1486,-33.7724,150.683
2013,Lindsay,NSW,1487,-33.7642,150.726
2013,Lindsay,NSW,1488,-33.7413,150.711
2013,Lindsay,NSW,1489,-33.7697,150.712
2013,Lindsay,NSW,1495,-33.7598,150.713
2013,Lindsay,NSW,1491,-33.7647,150.651
2013,Lindsay,NSW,1783,-33.7071,150.752
2013,Lindsay,NSW,11958,-33.6472,150.736
2013,Chifley,NSW,65187,-33.7660503,150.8240319
2013,Lindsay,NSW,889,-33.836665000000004,150.653532
2013,Lindsay,NSW,1494,-33.7486716,150.6702912
2013,Lindsay,NSW,1496,-33.7836,150.72
2013,Lindsay,NSW,1497,-33.7709329,150.7892231
2013,Lindsay,NSW,1498,-33.754841,150.694366
2013,Lindsay,NSW,1499,-33.7531832,150.7023992
2013,Lindsay,NSW,33841,-33.7520637,150.6902745
2013,Lindsay,NSW,1501,-33.7535,150.714
2013,Lindsay,NSW,1502,-33.7642,150.701
2013,Lindsay,NSW,1503,-33.7767,150.668
2013,Lindsay,NSW,1504,-33.7684193,150.7705767
2013,Lindsay,NSW,410,-33.7566411,150.7831265
2013,Lindsay,NSW,1506,-33.7795,150.776
2013,Lindsay,NSW,1507,-33.7637561,150.6812575
2013,Sydney,NSW,32328,-33.8730501,151.2064528
2013,Lindsay,NSW,1508,-33.7544758,150.746012
2013,Lindsay,NSW,1509,-33.7454,150.747
2013,Lindsay,NSW,1510,-33.7746877,150.6985579
2013,Lyne,NSW,1564,-31.9714,151.911
2013,Lyne,NSW,452,-31.4366,152.681
2013,Lyne,NSW,65561,-31.9114989,152.4605728
2013,Lyne,NSW,1566,-31.5911,152.839
2013,Lyne,NSW,1571,-31.9526,152.296
2013,Lyne,NSW,461,-31.5379058,152.5160075
2013,Lyne,NSW,1574,-31.8966,152.48
2013,Lyne,NSW,467,-31.6051,152.472
2013,Lyne,NSW,1577,-31.8236103,152.6136616
2013,Cowper,NSW,468,-31.1898,152.971
2013,Lyne,NSW,1579,-31.8423,152.751
2013,Lyne,NSW,1580,-31.8999,152.522
2013,Lyne,NSW,32374,-32.0714,152.543
2013,Lyne,NSW,30121,-31.9114989,152.4605728
2013,Lyne,NSW,1581,-31.6457,152.816
2013,Lyne,NSW,1583,-32.0939,152.301
2013,Lyne,NSW,1584,-31.6335,152.296
2013,Cowper,NSW,33903,-31.4781,152.915
2013,Lyne,NSW,1592,-32.00918,151.95872
2013,Lyne,NSW,1593,-32.0173,151.96
2013,Lyne,NSW,1594,-32.0649,152.527
2013,Lyne,NSW,1595,-31.712,152.594
2013,Lyne,NSW,1596,-31.8719,152.69
2013,Lyne,NSW,1598,-31.5884,152.729
2013,Cowper,NSW,477,-31.429,152.883
2013,Lyne,NSW,478,-31.393,152.543
2013,Lyne,NSW,479,-31.4783443,152.6605369
2013,Cowper,NSW,501,-31.4632754,152.8774247
2013,Lyne,NSW,1599,-31.7331,152.697
2013,Lyne,NSW,1601,-31.6323,152.703
2013,Lyne,NSW,1602,-31.6393,152.734
2013,Lyne,NSW,1603,-31.7363,152.401
2013,Lyne,NSW,32375,-31.4721,152.756
2013,Lyne,NSW,1604,-32.0495,152.266
2013,Cowper,NSW,8868,-31.2124,152.835
2013,Lyne,NSW,1605,-31.5543,152.851
2013,Lyne,NSW,1606,-31.783703,152.532633
2013,Lyne,NSW,1607,-31.6514251,152.7968396
2013,Lyne,NSW,488,-31.4369,152.49
2013,Lyne,NSW,1609,-31.6616,152.61
2013,Lyne,NSW,1612,-31.7709,152.316
2013,Lyne,NSW,1614,-31.8971,152.6112
2013,Lyne,NSW,1615,-31.7706,152.652
2013,Lyne,NSW,1616,-31.8817,152.18
2013,Lyne,NSW,1623,-31.63413,152.82151
2013,Lyne,NSW,1624,-31.9722,152.588
2013,Lyne,NSW,1625,-31.9109863,152.568131
2013,Lyne,NSW,497,-31.3803,152.757
2013,Cowper,NSW,526,-31.4288468,152.9076433
2013,Cowper,NSW,499,-31.4293,152.914
2013,Cowper,NSW,500,-31.4341,152.921
2013,Cowper,NSW,11941,-31.4047,152.874
2013,Cowper,NSW,33677,-31.4308492,152.9084532
2013,Cowper,NSW,475,-31.4534546,152.9185203
2013,Cowper,NSW,502,-31.4355,152.896
2013,Lyne,NSW,1627,-31.941,152.469
2013,Lyne,NSW,505,-31.2788,152.679
2013,Cowper,NSW,31458,-31.4304075,152.903282
2013,Lyne,NSW,1638,-32.1174,151.939
2013,Sydney,NSW,14111,-33.8730501,151.2064528
2013,Cowper,NSW,512,-31.4726,152.922
2013,Lyne,NSW,1642,-31.90975,152.46338
2013,Lyne,NSW,1643,-31.9138,152.456
2013,Lyne,NSW,1645,-31.892,152.461
2013,Lyne,NSW,33679,-31.9137408,152.4593048
2013,Lyne,NSW,1646,-31.9071173,152.44497
2013,Cowper,NSW,515,-31.3338,152.794
2013,Lyne,NSW,1648,-31.932642,152.414473
2013,Lyne,NSW,1651,-31.7062,152.4681
2013,Lyne,NSW,524,-31.451989,152.73124
2013,Lyne,NSW,525,-31.469258,152.731795
2013,Lyne,NSW,33909,-31.6428,152.794
2013,Lyne,NSW,1654,-31.7835,152.228
2013,Lyne,NSW,1656,-31.8701,152.377
2013,Lyne,NSW,1657,-31.87,152.37
2013,Macarthur,NSW,32912,-34.0874603,150.8280827
2013,Macarthur,NSW,2899,-34.0826,150.834
2013,Macarthur,NSW,2900,-34.0866,150.798
2013,Macarthur,NSW,2935,-34.0942,150.79
2013,Hume,NSW,1660,-34.1956,150.785
2013,Werriwa,NSW,864,-33.8833,150.742
2013,Macarthur,NSW,2901,-34.0484,150.803
2013,Macarthur,NSW,65610,-34.0660956,150.8149677
2013,Macarthur,NSW,2902,-34.086,150.813
2013,Macarthur,NSW,2903,-34.0977,150.816
2013,Hume,NSW,866,-33.9394,150.731
2013,Hume,NSW,1670,-34.0526,150.694
2013,Hume,NSW,1672,-34.0624,150.693
2013,Hume,NSW,11960,-34.0842,150.691
2013,Hume,NSW,1671,-34.0606,150.712
2013,Hume,NSW,33979,-34.0531,150.694
2013,Hume,NSW,1673,-34.0691391,150.6943294
2013,Macarthur,NSW,11963,-34.0703,150.816
2013,Macarthur,NSW,2905,-34.0723,150.831
2013,Macarthur,NSW,33980,-34.0663631,150.814811
2013,Macarthur,NSW,2906,-34.0613,150.823
2013,Macarthur,NSW,46475,-34.0779,150.806
2013,Macarthur,NSW,1675,-33.993,150.765
2013,Hume,NSW,33738,-34.0860956,150.6748594
2013,Hume,NSW,1677,-34.0159,150.686
2013,Macarthur,NSW,31468,-34.048,150.769
2013,Macarthur,NSW,30122,-34.0660956,150.8149677
2013,Hume,NSW,1680,-34.1790932,150.712912
2013,Macarthur,NSW,34364,-34.0866002,150.7882789
2013,Hume,NSW,1674,-34.052,150.672
2013,Macarthur,NSW,33100,-34.0264,150.738
2013,Macarthur,NSW,58618,-34.02906,150.73494
2013,Werriwa,NSW,878,-33.8839497,150.7899021
2013,Macarthur,NSW,2921,-34.0733,150.859
2013,Macarthur,NSW,2922,-34.0545,150.828
2013,Macarthur,NSW,33668,-34.0487,150.84
2013,Hume,NSW,883,-33.8816,150.692
2013,Macarthur,NSW,1686,-34.1082141,150.7514907
2013,Hume,NSW,11991,-34.0608,150.761
2013,Hume,NSW,36407,-34.0574,150.762
2013,Hume,NSW,1690,-34.041713,150.7333716
2013,Hume,NSW,11992,-34.0569622,150.7397917
2013,Macarthur,NSW,2930,-34.1048,150.795
2013,Macarthur,NSW,44414,-33.9468,150.772
2013,Macarthur,NSW,2931,-34.067,150.842
2013,Macarthur,NSW,31241,-34.1109,150.803
2013,Hume,NSW,1697,-33.9102,150.619
2013,Sydney,NSW,14113,-33.8730501,151.2064528
2013,Hume,NSW,895,-33.8624,150.642
2013,Hume,NSW,1707,-33.8909,150.605
2013,Macarthur,NSW,2936,-34.13,150.814
2013,Macarthur,NSW,2938,-34.0490199,150.8200568
2013,Mackellar,NSW,1715,-33.6359511,151.3293514
2013,Mackellar,NSW,1716,-33.6303,151.334
2013,Mackellar,NSW,1717,-33.6575,151.295
2013,Mackellar,NSW,1718,-33.7534,151.262
2013,Mackellar,NSW,186,-33.7389,151.218
2013,Mackellar,NSW,31630,-33.7277,151.216
2013,Mackellar,NSW,1719,-33.6448,151.314
2013,Mackellar,NSW,65391,-33.6781476,151.3014398
2013,North Sydney,NSW,65235,-33.7981824,151.1818539
2013,Mackellar,NSW,1720,-33.7281,151.299
2013,Mackellar,NSW,1721,-33.7329483,151.293289
2013,Mackellar,NSW,1724,-33.7378,151.274
2013,Mackellar,NSW,1722,-33.7381,151.284
2013,Mackellar,NSW,1725,-33.7486,151.286
2013,Mackellar,NSW,1726,-33.7543,151.29
2013,Mackellar,NSW,11965,-33.7545812,151.2922257
2013,Mackellar,NSW,30123,-33.6782547,151.3015202
2013,Mackellar,NSW,1727,-33.7027,151.284
2013,Mackellar,NSW,189,-33.7499,151.231
2013,Warringah,NSW,57630,-33.7615289,151.2115291
2013,Mackellar,NSW,192,-33.7519545,151.2242559
2013,Mackellar,NSW,1723,-33.7478,151.242
2013,Mackellar,NSW,197,-33.7398,151.195
2013,Warringah,NSW,65234,-33.7985209,151.2861201
2013,Mackellar,NSW,205,-33.7439,151.204
2013,Mackellar,NSW,1729,-33.6765,151.304
2013,Mackellar,NSW,1730,-33.6782,151.315
2013,Mackellar,NSW,33074,-33.6693768,151.3028793
2013,Mackellar,NSW,33701,-33.677928,151.30152
2013,Mackellar,NSW,1731,-33.6857,151.307
2013,Mackellar,NSW,1732,-33.7203,151.298
2013,Mackellar,NSW,1728,-33.7128,151.299
2013,Mackellar,NSW,1733,-33.7007979,151.2975472
2013,Mackellar,NSW,1734,-33.7493,151.273
2013,Mackellar,NSW,1735,-33.6605851,151.3133272
2013,Mackellar,NSW,1736,-33.653509,151.322793
2013,Mackellar,NSW,1737,-33.6025577,151.3189969
2013,Mackellar,NSW,1740,-33.7227,151.286
2013,Mackellar,NSW,1738,-33.6376,151.292
2013,Sydney,NSW,31629,-33.8730501,151.2064528
2013,Mackellar,NSW,1739,-33.6853625,151.223182
2013,Mackellar,NSW,11966,-33.6969,151.299
2013,Mackellar,NSW,1741,-33.7280915,151.2861959
2013,Macquarie,NSW,1748,-33.4979864,150.5122648
2013,Macquarie,NSW,1749,-33.6392,150.286
2013,Macquarie,NSW,1475,-33.7548,150.605
2013,Macquarie,NSW,1476,-33.7468,150.623
2013,Macquarie,NSW,8874,-33.6393,150.794
2013,Macquarie,NSW,32744,-33.6413,150.814
2013,Lindsay,NSW,65414,-33.752017,150.690599
2013,Macquarie,NSW,1755,-33.5588,150.907
2013,Macquarie,NSW,1756,-33.3728,150.739
2013,Macquarie,NSW,1757,-33.50676,150.69826
2013,Macquarie,NSW,30124,-33.702481,150.5675
2013,Macquarie,NSW,1759,-33.5307,150.877
2013,Macquarie,NSW,1761,-33.6858,150.549
2013,Macquarie,NSW,1763,-33.5594,150.797
2013,Macquarie,NSW,1485,-33.7663,150.617
2013,Macquarie,NSW,1765,-33.53421,150.7663138
2013,Macquarie,NSW,1766,-33.5957,150.666
2013,Macquarie,NSW,1768,-33.7269,150.459
2013,Macquarie,NSW,1769,-33.6033,150.742
2013,Macquarie,NSW,1771,-33.7195074,150.3139445
2013,Macquarie,NSW,1775,-33.71576,150.31166
2013,Macquarie,NSW,1774,-33.6992,150.316
2013,Macquarie,NSW,34037,-33.7167251,150.3111168
2013,Macquarie,NSW,1772,-33.7277,150.314
2013,Macquarie,NSW,1776,-33.5499,150.693
2013,Macquarie,NSW,1777,-33.5555,150.662
2013,Macquarie,NSW,1778,-33.511,150.778
2013,Macquarie,NSW,1779,-33.5318,150.631
2013,Macquarie,NSW,1490,-33.7717,150.631
2013,Macquarie,NSW,1780,-33.7216261,150.4284891
2013,Macquarie,NSW,1781,-33.71131,150.33586
2013,Macquarie,NSW,1782,-33.7139,150.344
2013,Macquarie,NSW,1786,-33.6156,150.835
2013,Macquarie,NSW,1787,-33.5931,150.916
2013,Macquarie,NSW,1790,-33.6742,150.282
2013,Macquarie,NSW,1493,-33.7298,150.633
2013,Macquarie,NSW,1792,-33.5916,150.254
2013,Macquarie,NSW,1793,-33.5057118,150.3677381
2013,Macquarie,NSW,1802,-33.580928,150.717126
2013,Macquarie,NSW,1794,-33.6207,150.872
2013,Lindsay,NSW,65193,-33.7521785,150.6910467
2013,Macquarie,NSW,1797,-33.584,150.861
2013,Macquarie,NSW,1800,-33.5993,150.757
2013,Macquarie,NSW,1801,-33.597303,150.7497707
2013,Macquarie,NSW,47782,-33.5948055,150.7504223
2013,Macquarie,NSW,1804,-33.2946,150.971
2013,Macquarie,NSW,1805,-33.6991,150.566
2013,Macquarie,NSW,8875,-33.6902,150.586
2013,Macquarie,NSW,34038,-33.69961,150.56845
2013,Macquarie,NSW,1806,-33.7055,150.573
2013,Sydney,NSW,14123,-33.8730501,151.2064528
2013,Macquarie,NSW,1807,-33.5350331,150.7373648
2013,Macquarie,NSW,1809,-33.7038712,150.5806866
2013,Greenway,NSW,57669,-33.6481,150.858
2013,Macquarie,NSW,1811,-33.720967,150.597835
2013,Macquarie,NSW,1812,-33.71436,150.37255
2013,Macquarie,NSW,1813,-33.55852,150.83947
2013,Macquarie,NSW,1814,-33.6091899,150.8171314
2013,Macquarie,NSW,1815,-33.6185,150.804
2013,Macquarie,NSW,1816,-33.6751,150.615
2013,Macquarie,NSW,1818,-33.7341,150.47
2013,Macquarie,NSW,1819,-33.6359,150.66
2013,Fowler,NSW,31643,-33.8699846,150.866
2013,Mcmahon,NSW,65540,-33.8683473,150.9555234
2013,Fowler,NSW,2330,-33.8594,150.883
2013,Fowler,NSW,2351,-33.867,150.89
2013,Fowler,NSW,8880,-33.871,150.874
2013,Mcmahon,NSW,57628,-33.8695695,150.9559644
2013,Fowler,NSW,873,-33.8745,150.879
2013,Mcmahon,NSW,11939,-33.8057,150.803
2013,Mcmahon,NSW,2335,-33.8708,150.952
2013,Mcmahon,NSW,32481,-33.86774,150.95541
2013,Mcmahon,NSW,2336,-33.8751,150.961
2013,Mcmahon,NSW,2337,-33.867,150.948
2013,Mcmahon,NSW,46744,-33.867898,150.955939
2013,Mcmahon,NSW,2338,-33.8671,150.957
2013,Mcmahon,NSW,2339,-33.8767019,150.941291
2013,Mcmahon,NSW,2340,-33.86856,150.92455
2013,Mcmahon,NSW,2341,-33.8744644,150.9299808
2013,Fowler,NSW,874,-33.8735,150.891
2013,Mcmahon,NSW,2342,-33.8281535,150.9417595
2013,Mcmahon,NSW,2346,-33.8341,150.951
2013,Mcmahon,NSW,2353,-33.8203,150.959
2013,Mcmahon,NSW,2343,-33.8147819,150.9418413
2013,Mcmahon,NSW,2350,-33.8128,150.952
2013,Mcmahon,NSW,2360,-33.8337,150.94
2013,Mcmahon,NSW,2347,-33.841203,150.8525923
2013,Werriwa,NSW,398,-33.8839497,150.7899021
2013,Parramatta,NSW,2256,-33.826,150.973
2013,Mcmahon,NSW,2354,-33.8346,150.968
2013,Chifley,NSW,65208,-33.7660503,150.8240319
2013,Parramatta,NSW,65209,-33.8143612,151.0006048
2013,Mcmahon,NSW,409,-33.7965,150.786
2013,Mcmahon,NSW,391,-33.7962789,150.7997394
2013,Mcmahon,NSW,390,-33.8059,150.783
2013,Mcmahon,NSW,383,-33.7937771,150.7732597
2013,Mcmahon,NSW,2355,-33.8542,150.934
2013,Mcmahon,NSW,2356,-33.8564,150.939
2013,Mcmahon,NSW,2357,-33.8572671,150.9171256
2013,Mcmahon,NSW,2280,-33.8187,150.967
2013,Mcmahon,NSW,2260,-33.8283,150.964
2013,Sydney,NSW,14145,-33.8730501,151.2064528
2013,Mcmahon,NSW,2361,-33.8545,150.906
2013,Mitchell,NSW,8876,-33.7575,151
2013,Berowra,NSW,57720,-33.6687322,150.9522275
2013,Mitchell,NSW,11967,-33.77955,151.00289
2013,Mitchell,NSW,1825,-33.7519685,150.9899785
2013,Mitchell,NSW,1827,-33.7523967,150.9995923
2013,Mitchell,NSW,34116,-33.698,150.947
2013,Mitchell,NSW,47691,-33.74293,150.95871
2013,Parramatta,NSW,65452,-33.8149253,151.0062625
2013,Mitchell,NSW,1829,-33.7282,151.005
2013,Mitchell,NSW,1830,-33.7272,150.999
2013,Mitchell,NSW,11969,-33.7384,151.003
2013,Mitchell,NSW,33905,-33.733381,150.983194
2013,Mitchell,NSW,11970,-33.7279291,150.9806724
2013,Mitchell,NSW,1833,-33.74809,150.97142
2013,Mitchell,NSW,1834,-33.7440822,150.9746808
2013,Mitchell,NSW,30125,-33.730845,151.007737
2013,Berowra,NSW,45260,-33.7447,151.03
2013,Berowra,NSW,1851,-33.7285,151.025
2013,Mitchell,NSW,1840,-33.7611,150.982
2013,Mitchell,NSW,1841,-33.7119846,150.9579173
2013,Mitchell,NSW,36372,-33.70909,150.96702
2013,Mitchell,NSW,58821,-33.714679,150.971626
2013,Mitchell,NSW,1845,-33.75752,150.9625
2013,Mitchell,NSW,1847,-33.7704,150.972
2013,Berowra,NSW,1848,-33.7271,151.024
2013,Mitchell,NSW,1849,-33.76575,151.02222
2013,Mitchell,NSW,2263,-33.7867,150.991
2013,Mitchell,NSW,2264,-33.7885,151
2013,Mitchell,NSW,651,-33.7688,151.026
2013,Berowra,NSW,11974,-33.721514,151.0232634
2013,Parramatta,NSW,65239,-33.8149253,151.0062625
2013,Mitchell,NSW,1853,-33.7408,150.991
2013,Mitchell,NSW,1854,-33.67905,150.92002
2013,Mitchell,NSW,1837,-33.7142,150.993
2013,Mitchell,NSW,37049,-33.7072,150.976
2013,Sydney,NSW,14125,-33.8730501,151.2064528
2013,Mitchell,NSW,1826,-33.761129,150.9907762
2013,Berowra,NSW,45262,-33.7477183,151.0270559
2013,Mitchell,NSW,2284,-33.7754,150.968
2013,Mitchell,NSW,2285,-33.7735,150.981
2013,Mitchell,NSW,33788,-33.7836,150.977
2013,Mitchell,NSW,47690,-33.68757,150.93382
2013,Mitchell,NSW,2287,-33.7768,150.976
2013,New England,NSW,1912,-30.5889452,151.5250773
2013,New England,NSW,1913,-30.5146,151.666
2013,New England,NSW,1915,-30.5127,151.655
2013,New England,NSW,33752,-30.5134,151.6675
2013,New England,NSW,1916,-30.5193,151.664
2013,New England,NSW,1918,-30.5108727,151.6507081
2013,New England,NSW,1919,-29.3215,151.095
2013,New England,NSW,1920,-30.9301543,150.8465307
2013,New England,NSW,1064,-30.3734498,150.6095579
2013,New England,NSW,1923,-30.8842762,151.1539419
2013,New England,NSW,1921,-30.0172,151.661
2013,New England,NSW,1922,-30.5031067,151.6744162
2013,New England,NSW,1925,-30.3086014,151.6577425
2013,New England,NSW,1070,-31.6407177,150.2378306
2013,New England,NSW,65476,-30.513288,151.667668
2013,New England,NSW,1926,-29.0483,151.276
2013,Parkes,NSW,1075,-31.2469581,150.4680477
2013,New England,NSW,1928,-30.1679145,151.0760407
2013,New England,NSW,1929,-31.1288,150.94
2013,New England,NSW,1081,-31.4065443,150.4255942
2013,Parkes,NSW,1082,-30.9860912,150.4474055
2013,New England,NSW,46486,-31.1105102,150.8954636
2013,Parkes,NSW,1094,-31.1175,150.263
2013,New England,NSW,1095,-31.2633,150.735
2013,New England,NSW,1930,-30.6022132,151.6796911
2013,New England,NSW,1931,-29.4434,151.848
2013,New England,NSW,1097,-29.6545,150.828
2013,New England,NSW,30126,-30.513288,151.667668
2013,New England,NSW,2070,-28.9286,152.375
2013,New England,NSW,1933,-31.2517507,151.1809597
2013,New England,NSW,1934,-31.2183536,150.8169057
2013,New England,NSW,1935,-30.4028528,152.3497061
2013,New England,NSW,1936,-29.8024,151.266
2013,New England,NSW,1937,-29.4471382,151.6011641
2013,New England,NSW,1938,-29.8542,151.118
2013,New England,NSW,1942,-29.9275,151.725
2013,New England,NSW,1939,-29.7356,151.739
2013,New England,NSW,1940,-29.7327,151.732
2013,New England,NSW,1941,-29.7379068,151.7295387
2013,New England,NSW,1943,-29.7796124,150.9801643
2013,Parkes,NSW,1108,-30.9765377,150.2516696
2013,Parkes,NSW,1109,-30.9818,150.25
2013,Parkes,NSW,33884,-30.9783,150.256
2013,Parkes,NSW,1126,-30.9915,150.251
2013,New England,NSW,1944,-30.2225,151.676
2013,New England,NSW,1945,-31.0036045,150.8756589
2013,New England,NSW,1946,-30.5690275,151.9049378
2013,New England,NSW,1947,-31.1304153,150.9198037
2013,New England,NSW,38334,-31.114202,150.908466
2013,New England,NSW,1949,-29.7741325,151.1149995
2013,New England,NSW,1950,-29.7731886,151.1221498
2013,New England,NSW,33754,-29.7741092,151.1150531
2013,New England,NSW,1952,-28.9272952,151.9341328
2013,Parkes,NSW,1114,-30.8256011,150.3462418
2013,New England,NSW,1953,-30.763,151.449
2013,New England,NSW,1954,-30.5073827,151.1149288
2013,New England,NSW,1955,-31.0541,151.054
2013,New England,NSW,2095,-28.4073788,152.3075824
2013,New England,NSW,2096,-28.6469,152.085
2013,New England,NSW,1958,-31.2349851,151.0205212
2013,New England,NSW,1917,-30.4961473,151.6407546
2013,New England,NSW,1118,-30.7464,150.72
2013,New England,NSW,1959,-30.5245,151.637
2013,New England,NSW,1960,-29.0052308,151.542439
2013,New England,NSW,1961,-31.0189618,151.0747725
2013,New England,NSW,1962,-30.9952988,150.9227835
2013,Parkes,NSW,1128,-31.0989013,149.9068246
2013,New England,NSW,1964,-31.1271941,151.0042734
2013,New England,NSW,1914,-30.5231,151.677
2013,New England,NSW,1965,-31.298,151.408
2013,New England,NSW,34946,-30.5047,151.659
2013,New England,NSW,1966,-31.5140323,151.7163777
2013,New England,NSW,1968,-31.4599,151.127
2013,New England,NSW,1970,-31.059,150.895
2013,New England,NSW,1971,-31.1,150.893
2013,New England,NSW,1142,-31.454,149.901
2013,New England,NSW,1144,-31.5018,150.68
2013,New England,NSW,1972,-29.7737829,151.8983601
2013,New England,NSW,1973,-30.6130803,151.4914677
2013,New England,NSW,1974,-29.7708,151.103
2013,New England,NSW,1975,-30.9384,150.642
2013,New England,NSW,1149,-31.3911988,150.256667
2013,New England,NSW,1976,-29.0025614,151.9473187
2013,Sydney,NSW,14131,-33.8730501,151.2064528
2013,Parkes,NSW,1150,-31.3486815,149.8281946
2013,New England,NSW,1977,-31.0891815,150.9320805
2013,New England,NSW,1980,-31.0846637,150.9364162
2013,New England,NSW,34947,-31.0757076,150.9175923
2013,New England,NSW,33755,-31.0874133,150.9259008
2013,New England,NSW,1978,-31.1045,150.917
2013,New England,NSW,1981,-31.092,150.921
2013,New England,NSW,1983,-29.0512464,152.01901
2013,New England,NSW,65440,-29.0513024,152.0186576
2013,New England,NSW,1985,-31.2037,150.916
2013,New England,NSW,1986,-29.9584202,151.2134837
2013,New England,NSW,1988,-30.6432754,151.4965708
2013,New England,NSW,2126,-28.4733,152.545
2013,New England,NSW,1989,-30.9802871,151.6033968
2013,New England,NSW,1162,-31.540796,150.8281404
2013,New England,NSW,1166,-31.3492,150.651
2013,New England,NSW,1990,-31.0945,150.873
2013,New England,NSW,1169,-31.6452454,150.7261717
2013,New England,NSW,1991,-30.5175911,152.0540444
2013,New England,NSW,1993,-30.9695,151.342
2013,New England,NSW,1994,-31.3018734,151.1484895
2013,New England,NSW,1996,-31.250798,151.9482403
2013,New England,NSW,1172,-28.9021172,150.7762038
2013,Newcastle,NSW,2679,-32.9339409,151.7257479
2013,Newcastle,NSW,2680,-32.9464,151.707
2013,Newcastle,NSW,2681,-32.931127,151.728308
2013,Newcastle,NSW,1861,-32.9353,151.739
2013,Paterson,NSW,1352,-32.8038,151.654
2013,Newcastle,NSW,1862,-32.8954,151.693
2013,Newcastle,NSW,1863,-32.8876,151.695
2013,Shortland,NSW,65533,-32.9635037,151.6958026
2013,Newcastle,NSW,1865,-32.9122,151.765
2013,Shortland,NSW,65201,-32.96411,151.6951063
2013,Newcastle,NSW,1866,-32.929263,151.768023
2013,Newcastle,NSW,1867,-32.9338,151.768
2013,Newcastle,NSW,30127,-32.924199,151.748403
2013,Paterson,NSW,65222,-32.7606044,151.591829
2013,Paterson,NSW,1870,-32.8718,151.795
2013,Newcastle,NSW,1872,-32.924,151.744
2013,Newcastle,NSW,1873,-32.9238,151.748
2013,Newcastle,NSW,1864,-32.917469,151.734085
2013,Newcastle,NSW,1875,-32.9341,151.754
2013,Newcastle,NSW,1877,-32.9115,151.744
2013,Newcastle,NSW,1878,-32.9037676,151.6952338
2013,Newcastle,NSW,1879,-32.9013657,151.6960568
2013,Newcastle,NSW,2703,-32.9381,151.705
2013,Newcastle,NSW,2705,-32.945909,151.694912
2013,Newcastle,NSW,1880,-32.9147,151.709
2013,Newcastle,NSW,1881,-32.9175,151.722
2013,Newcastle,NSW,1884,-32.916,151.752
2013,Newcastle,NSW,1885,-32.8980225,151.7414935
2013,Newcastle,NSW,1886,-32.8959,151.748
2013,Newcastle,NSW,1887,-32.9,151.734
2013,Newcastle,NSW,1888,-32.8894,151.731
2013,Newcastle,NSW,2707,-32.9378,151.752
2013,Newcastle,NSW,2708,-32.9469,151.739
2013,Newcastle,NSW,2709,-32.9484767,151.7541281
2013,Newcastle,NSW,2710,-32.937316,151.726387
2013,Newcastle,NSW,1889,-32.9304,151.777
2013,Newcastle,NSW,33789,-32.9348691,151.7258394
2013,Newcastle,NSW,1882,-32.9227,151.713
2013,Newcastle,NSW,2712,-32.9266,151.714
2013,Newcastle,NSW,2714,-32.9314303,151.7175065
2013,Newcastle,NSW,1894,-32.8827,151.696
